time, 4020824211773201175, 4015213417077320185, 40217218126773201172, 405322121277320127, 40245178127773201199, 409061132773201254, 4010224513677320196, 4025185137773201155, 406908213773201128, 4067173146773201181, forecasted
1645037483.6076608, 68.45, 68.56, 68.9, 68.11, 68.56, 68.34, 67.66, 68.11, 68.9, 68.11
1645037485.4870412, 68.45, 68.45, 68.9, 68.11, 68.68, 68.34, 67.55, 68.0, 68.9, 68.11
1645037487.3661783, 68.45, 68.56, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037489.2475092, 68.45, 68.45, 69.8, 68.11, 68.68, 68.34, 67.55, 68.11, 68.9, 68.11
1645037491.1272979, 68.45, 68.56, 68.9, 68.11, 68.56, 68.34, 67.66, 68.11, 68.9, 68.11
1645037493.007495, 68.45, 68.56, 69.8, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037494.8879886, 68.45, 68.45, 69.8, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037496.7671888, 68.45, 68.56, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037498.6472332, 68.56, 68.56, 68.9, 68.22, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
1645037500.5269291, 68.45, 68.56, 68.9, 68.22, 68.68, 68.34, 67.55, 68.11, 68.9, 68.11
1645037502.40686, 68.45, 68.56, 68.9, 68.11, 68.68, 68.34, 67.66, 68.11, 68.9, 68.11
